ra,dec,phot_g_mean_mag,bp_rp
37.44254760972991,46.03149021203447,6.416773,1.2435374
25.819647600259906,45.322673545644456,6.0885243,1.1393466
13.158361657726871,45.1332920245267,6.374526,2.506453
2.996591846250644,48.15244488492504,5.6640687,1.6216745
19.542335992303435,47.41968877539928,5.8713083,1.4511666
27.62201770356167,53.742762757546025,5.8932843,3.8152246
5.970596275558614,60.961056523025846,6.479717,0.54990196
0.5736917667771836,60.70311871281865,5.742062,2.373352
47.37522068555027,44.856842474273094,3.535792,1.1854105
45.98637185953837,47.84844565140666,6.4116764,0.40075016
44.21107553034252,51.261164262761774,5.6092644,1.7777867
45.21775246379969,52.35162301438315,5.246113,-0.055785656
36.31678066463081,56.609815419248825,6.149098,0.45658302
62.364841150466,59.90806041160374,5.967968,1.2867064
73.51254990847781,66.34270799687302,4.2128644,0.07939291
72.80558007151767,68.16877633684513,5.2671757,2.8576117
68.37827863742162,72.52820286876565,5.89424,0.3660264
34.17412043177872,67.28389425060874,6.206679,2.0875068
30.488241832986596,70.90697047592157,4.565197,0.2398138
16.08030064024787,61.58007322585319,5.692847,0.74143696
1.1760164913219344,67.16654988154056,5.396713,1.2017918
17.664275586218427,68.77850360429089,5.3185983,0.0026869774
169.01800050871583,52.773417871893905,6.392658,0.6292844
158.7909340238363,57.08280045492562,5.0622573,0.48623753
169.3623511201931,60.271776773928664,6.393979,1.1507821
172.26793793691337,61.77942576751909,5.7255063,0.54648066
104.23293777880045,46.705004678319746,5.5930614,1.2378912
113.53810222271113,46.15064209225509,6.364455,2.0331497
109.63323124043039,49.46477347998145,4.9750705,0.18780947
113.46456498432694,51.31403895298281,6.0338926,1.4884276
91.28432878513476,59.392999890020384,6.03234,1.222054
99.06408545815613,58.105904835945196,6.4941053,0.63808155
103.27093337547787,59.44833227057253,5.7696824,0.88372946
133.27491013527234,59.056133046240426,6.2517276,0.5419383
138.58551910281656,61.42317881514599,5.021104,0.7859659
161.2668583704658,67.41138641641032,4.915826,2.4312162
116.66728749346143,65.45575252700418,5.5998306,1.309391
128.22243444259507,69.31979315582856,5.874879,1.4967127
107.53621295711781,62.135811250121876,6.397413,1.6739049
102.73787941728247,67.57195536591385,5.0964594,-0.21646261
158.7725122570992,75.7129084407845,4.596746,1.0989625
169.0356843903594,78.30890377394459,6.478108,1.4515862
236.94302846647835,45.7328822300204,6.4244075,1.3217125
247.52482166106148,48.96083262586868,6.436048,0.017409801
261.3495639244737,52.790465183478126,6.320388,0.7786393
263.0451867823444,55.18448601890657,4.8390512,0.3672595
250.7440064826986,55.690476828627,6.1713204,0.097298145
262.68167274103945,57.8767628849294,5.7396293,1.5795722
213.59798226658464,41.51828859996578,5.9621315,1.1719551
217.4386842994492,38.861213298591075,6.17821,4.110877
207.02142593452623,42.04721054029474,6.2875156,1.2425766
202.1911841413474,50.71822968183714,6.342851,0.5436621
187.70903926075172,53.07741445845555,6.072821,0.72672415
222.27762507238288,54.23148051194811,6.4772143,1.6942654
245.9977069286059,61.514463511632556,2.494415,1.0970564
230.6598961992842,63.341044554036735,5.3080993,1.4511566
250.17722878190716,72.67167125642982,6.1154866,2.2413182
202.11216022639908,59.945941226159825,5.4569545,0.007782936
204.26239755800614,67.03612857075424,6.441514,1.1519623
181.3158756560387,76.90532315922019,5.5010715,1.2072363
230.1818712785812,71.83410165777194,3.0218675,0.4629395
232.8529108322273,77.34939574430686,4.374761,1.7872338
216.8815945979563,75.696086179794,3.7445457,1.6027946
212.2115570054954,77.54765793580734,4.3238397,1.5702972
201.73350997736594,78.64400526580202,5.562666,0.9434662
324.020612421714,15.081598636926666,6.2587914,1.1203499
316.7484792940004,38.76386244649797,4.766713,1.4625897
349.4835366824402,45.488873058023884,6.461091,-0.014940262
358.8863960826166,52.73566773516761,6.2588677,1.3423476
337.6219050631292,43.12335183197827,4.477451,-0.10477257
335.88999604174035,52.22821709978782,4.1309433,1.2091217
338.4200043573421,56.624921613796715,5.4703355,1.1194677
355.63146705017283,61.67927747327534,6.033767,1.384253
312.52131048717126,44.05989015520414,5.0078635,0.27205896
295.17146881099677,43.07782313317831,5.229379,2.2744503
294.89397855844504,45.95754416351004,6.022548,1.062243
299.83515963531437,45.77245836839911,5.9510493,0.2514348
292.55384519705706,46.147777198119975,5.0131316,3.783356
293.42337490541445,49.26226611867295,4.75964,2.7507732
295.4529380382418,50.524354203106455,5.8180733,0.8132467
285.52087988244006,60.128567095938074,6.2416835,1.8236909
312.2345339835501,46.11412316200807,4.673104,0.6416669
314.62520000521516,50.46180828147199,5.950958,-0.15441418
331.25221858619204,62.785929518892814,4.748856,1.626857
343.99345700127526,62.43228144471603,5.7390065,2.0715098
332.6607616252673,70.13268626098666,5.418816,0.52829504
298.3979965101202,59.708904912058884,6.060324,0.034142494
291.6107216800712,62.55732907630907,5.911307,1.5453324
307.3957792036708,62.99404854026289,4.1649013,0.28434062
307.5029393181873,72.53159516080383,5.8028193,1.4804273
287.29217458985556,76.55997286807307,5.0320315,0.44496822
307.366745906346,81.0922590023316,5.718748,1.1045847
358.66306047507965,-40.2999246476269,5.892706,0.7300849
359.2842645935532,-26.62334481261231,5.747822,1.6178827
347.4788773108396,-22.457658673849675,4.491361,0.8802109
347.3619049466781,-21.17228097694938,3.327974,1.4068284
346.30336666329833,-17.07941280792235,5.692615,1.5509543
23.65784669926401,-15.676374654617884,5.6112013,0.07496452
26.49687034696852,-5.733429260698093,4.7800303,1.7448463
30.95105085477722,-0.34044519535717044,5.716679,1.0626378
340.809544909915,-6.9629829174606295,6.397933,-0.046470165
330.8187792557472,-6.522371234759138,5.2971354,1.1010303
336.149971185238,-1.1865033590468383,6.4743934,1.1612792
322.8898027828743,-5.571211107815946,2.7120852,1.0929565
331.6621074219716,2.439400142441907,6.493357,-0.07522297
320.6498455294007,2.918468070939831,6.36927,0.8574972
346.7511200283204,9.409438166589366,3.8308668,1.9239011
340.9279438304738,10.938677182667941,6.4012446,0.63937855
359.82854365060507,6.8628259218808925,3.9241753,0.6020162
353.86170558778537,8.519653854623224,5.8621016,2.1537027
357.83849689849086,9.313070114751818,4.895734,2.244627
31.55984440580443,-39.53894150887858,6.161302,2.2894893
21.17004353728751,-41.492703561206255,5.1293077,1.2033024
26.504891429550927,-27.349031310837596,6.2986946,0.50090027
35.63658221355587,-23.81677757142723,5.0178437,0.8094635
41.277321981998256,-18.572408740298428,4.3308682,0.6453371
40.98162952745968,-7.912767096033658,6.22071,1.2782164
345.99856856712836,-41.478643793120696,5.50337,1.2224035
340.8761420029639,-40.128921324696165,6.116312,3.0276222
321.5962571581423,-37.82947973065136,5.298093,1.3260274
330.2463552315867,-36.55648512361852,6.431498,1.2198782
339.7315188620811,-38.47742076691389,6.091396,1.5852275
342.8371993387952,-29.53636605620745,5.7595143,1.0660734
340.1640600446938,-27.043622350026016,4.161008,-0.09177017
324.8330890997208,-30.30442986519578,6.3128166,2.7130542
318.3226912365047,-27.619856978364467,4.900105,1.6045585
323.8168615290918,-23.454379399566648,6.0889845,1.2455177
321.4523832558465,-23.822164937165986,6.2607913,1.1293473
321.81161620500046,-21.19634842778178,5.2795815,1.594449
326.0039064035545,-14.749328537735293,5.9131846,0.3019228
316.487168255392,-17.23313685719848,4.078666,0.027658463
318.1931255197794,-14.392603272764438,5.744844,4.107804
323.09228189941666,-12.267336609493638,6.0039897,1.9999213
321.60464296123666,-12.096400790129763,6.4272165,1.171051
319.07404861914046,-9.214649386406176,5.4430156,2.4364367
28.389049627315874,3.1876442651106647,4.350665,1.1083188
6.350802876484133,1.9396356949805478,5.5534434,1.0201254
28.592328642349127,8.78106510957027,5.667853,2.2709384
20.853927878744717,20.468929253848447,5.1933417,2.0716147
4.9844217328811755,16.250819200809296,6.348768,1.1378722
346.87016480276117,21.134030591019936,5.910741,0.39385462
356.71840789899005,28.419587954656794,5.7251716,3.0581193
1.2281583022698102,34.66020692160482,5.9299216,0.844378
358.51710599008106,39.28258442012501,6.491339,0.89910364
92.45029142187252,-22.774090895604523,5.609972,0.5964298
105.75612410219094,-23.833277071923618,3.0407002,0.100087404
99.90095287351296,-23.69569706354618,6.049368,-0.026879787
104.0342526530782,-17.05422445391176,4.3546667,-0.04509926
92.92954570699386,-18.18597757308999,6.361942,1.110879
79.84867074663819,-27.368922102174594,5.9731874,-0.034458637
83.2574504936229,-25.367087744356816,6.167793,2.278139
77.84544163484792,-11.8488309684996,3.6340435,3.6775446
97.63845417585893,-12.081029677737876,6.286632,1.2202477
95.89964835546134,-9.874713268717057,5.2683825,2.2491179
81.25728456022921,-10.32897219371936,5.010555,1.7526135
84.72111093495268,-7.213048891307543,4.739983,0.19831085
83.86000832420181,-5.416886438354335,6.30193,-0.070047855
100.25770484478781,-7.5726200112960385,6.269159,1.6703067
99.58516175735117,-2.543864957233579,5.6114283,1.6460423
69.72285008526825,-12.12314744617086,4.9096155,0.115926266
72.42546512715394,-13.770434395881415,6.1535773,0.6239252
65.40630838122597,-6.284213885433655,6.427737,0.10334778
63.08469801403506,-4.410240144086387,6.0236034,1.9114099
81.50986778667999,-5.518504742653216,6.2246222,-0.055525303
78.82692725261134,-1.4087687664410118,6.050684,0.5670991
81.12038828770643,-0.8907320320333523,4.7953653,1.1469641
62.88187191465188,-0.42250540450447926,6.2910533,1.2295489
75.97493256996276,-41.74424652820503,6.1908894,0.6733632
73.51704222016535,-38.16283139199003,6.373489,1.3981247
55.562119132827284,-31.938300782851996,4.9434643,-0.2042799
48.020701120552644,-28.98487006133274,3.8014393,0.7217684
56.61431947978256,-29.33814075866499,5.894097,0.17147684
63.51481167501366,-15.993067338039236,6.375624,2.148427
54.072684976310974,-17.467108360965675,5.157641,-0.14518213
55.89094023390314,-10.485740263868296,5.5555077,0.29880142
119.86770935945489,-39.297011011988296,5.185173,0.55152273
122.29244995826328,-35.45496101412763,5.9761605,1.0645118
109.63958081401043,-39.21024168600643,5.2406406,0.06371927
100.84729272602881,-39.19314554808649,6.2556844,0.3259158
113.09270049502747,-35.96117867406398,6.4636736,-0.13140678
113.55314640840257,-33.463146739847964,6.048772,0.4022727
111.0237381697198,-29.303082980151718,2.4504085,0.3395319
111.99645593897063,-29.155882153319496,5.5238075,-0.027967453
116.1423524142538,-24.674055090387718,5.5724154,-0.2883911
128.6330064620088,-32.59937611375127,6.214472,0.9619942
125.70804727384896,-26.348201377307593,5.7891617,0.5965204
44.928756622077145,8.907313066231804,4.663585,-0.11833048
37.0399300386071,8.46004005983054,4.2553577,-0.040891647
42.87341327035664,15.081958079042348,5.5005884,-0.13328743
30.46005777044309,15.06709879156586,6.22413,1.2857113
41.07980878094776,17.76376573172962,6.0918503,1.2594833
36.78002265239604,27.012058839589407,5.611208,1.629024
37.04150283266956,29.66894665247706,5.2212815,0.40267086
44.32201654738285,31.934086690092425,5.0881357,-0.034705162
21.398816530469308,23.51141620455709,6.0785937,0.59967804
21.68235542994256,27.246319598132658,6.4752135,1.1969919
23.56929047864188,37.237095219593776,5.8870564,-0.08087683
32.122789791801274,37.85889348019886,4.752885,0.18534803
25.017572080470025,40.6836508908924,6.4030204,1.171135
5.280611916572407,37.96843284295209,5.032902,0.6186514
6.008016192734226,38.576901510648135,5.5648923,4.027171
332.0779663252006,24.156418011292036,6.3603325,1.0065937
320.0586759847896,22.026208178074736,6.2732115,-0.15358305
315.87405812418086,23.996208940500647,4.9157634,3.797392
323.83035437159776,28.197459591489643,6.1655836,0.49836636
337.2927398902904,26.763179119382144,5.431441,1.3602047
339.88036940036403,37.35356061556798,6.408349,1.1075869
355.17061238982205,36.72086802647339,6.14202,0.54575586
73.71364687674037,44.060615691521015,6.0527635,-0.0484519
76.06757947692326,45.77907314202683,6.484544,0.28237534
64.5339336040235,42.14099396777144,6.2044425,-0.091006756
48.03993536838952,42.37582509922978,6.1280136,-0.13815594
55.731412103792316,47.78739289427855,2.9823132,0.034811497
70.35083089344535,48.30067878522978,5.6537886,-0.010303974
76.66908986187244,51.59695829274448,4.898983,0.49361706
78.79768403446411,59.40563297901912,5.815626,1.299303
38.866351618227405,39.66422819341467,6.3349757,-0.09291077
10.703842649875368,45.92947187427096,6.4535418,1.7756085
11.181443815216312,48.28432996662515,4.3494897,0.061243057
22.525416770962924,47.0070830338264,5.011265,1.1361985
14.332257226680065,61.42182520924466,6.1904697,1.1169934
11.676854043691776,59.574539295965934,6.092253,1.2546554
3.9783455231247986,61.00012593269149,6.2048955,1.0375457
8.249996717303175,62.9317732684215,4.118094,0.23576784
47.27540485964256,49.612873858437766,3.9026392,0.78206515
40.7577752691295,48.26522428448249,5.998536,1.2679734
50.80513782717752,49.213159855361674,5.2972746,-0.08222771
53.421878748496844,57.86888696829023,6.2558546,0.68103313
38.49434230430819,59.21202707402263,6.452192,1.6398749
61.15432140809605,55.0663109056254,6.4604435,0.61653423
61.11314961992613,59.15551363797133,4.8538966,0.7575469
64.43308122237333,62.34662752537456,5.669999,2.8843322
22.444537340740492,65.17106662230529,6.2171097,1.5869398
11.662540290505609,69.3254782894958,6.2944994,0.56246424
23.633921284293073,68.94864548479532,6.3501935,0.85279036
24.628647617442248,73.03997759097248,5.026896,1.1204333
11.412556412901912,74.98796866670729,5.630169,0.112428665
59.511095788066164,72.7245691844519,6.2512813,1.3993778
80.6378397862045,79.23187117015195,4.9560766,0.64222145
20.08041846080361,77.57109031961123,6.070972,1.0983448
145.50113739407936,39.757639175089494,5.379385,1.0900235
149.02482875357438,52.26883182127399,6.3721566,1.1378918
179.15764770568188,65.24282450429268,6.245895,1.1680365
101.02169705839314,62.96288807387609,6.126325,1.593164
133.04896372711028,45.312675368882736,5.6079683,1.3560762
157.6102603319674,64.25746186037685,6.048883,0.23335552
103.42609455061577,68.88834524989218,5.0864677,-0.12615442
108.71711446847426,68.80432117682803,6.0895505,3.238646
144.0278943825316,74.31869987174191,6.4438562,-0.12087822
164.9853212592549,77.77007971231791,5.9392242,1.1168389
146.82454533733184,79.13654810357563,6.03545,0.40883636
132.69422256863143,78.16508449638903,5.5777216,2.9439378
144.27155032517524,81.32630730588205,3.785223,1.6186349
126.13699945839687,82.43065613162639,6.26074,0.08408499
269.71793981064815,45.47633961271974,6.4695716,-0.067519665
234.45701655057889,40.35370041324991,4.996858,1.0982533
229.56226028314504,45.619835653919004,5.9496965,1.930747
234.64248153739445,50.423115429070634,5.6191673,1.0144076
237.6942691540535,48.482917538259905,4.6493096,4.494118
250.6168075939831,49.9359565740811,6.339053,0.6999979
261.4222296581575,60.04850388296393,5.633265,0.054044247
192.1737497586245,48.466889513010194,6.234387,0.24025774
205.97810999022136,52.064389143767265,6.023171,0.003841877
201.30730577290853,54.987845339784336,3.9743545,0.26357174
187.48834130203278,58.40614456546628,5.315717,0.2831974
225.16126562801645,47.27751267009302,6.331152,-0.1088562
230.02154135993132,51.95856589429785,5.6268167,0.16235924
225.3627613223406,60.20450806692737,5.904988,0.14747286
227.08066405492627,65.78876973066217,5.6618934,2.4756598
248.1673783672889,66.75500674547219,6.374379,3.2824821
243.63917018132398,73.3950440107716,6.006887,0.10575724
267.3633617683253,76.96397841698551,4.895288,0.6902814
195.44379543261408,63.61033145834716,5.916535,0.56092596
194.69733823565613,75.47252773678306,5.7238016,1.1867099
251.49328885063915,82.03726905338733,3.9690459,1.0883722
223.26505695335308,78.17665551298214,6.3941107,1.1682882
191.10925635119847,80.62083009758733,6.314134,0.20713282
236.15232989131263,80.93217660561683,6.3214817,1.6312923
317.49298614717804,2.943746683826681,6.354469,0.5171628
317.1171975690525,6.989370672170595,5.3485217,2.0843878
315.1152950642966,19.32931602135938,4.795924,2.2342184
330.27254765433565,13.11956679422862,5.517865,0.4998803
353.45519615228756,46.680793488158116,6.4939694,1.2718925
353.92732329965963,51.26403023949571,6.101518,2.027925
320.70237609415886,40.93243730176285,4.6559525,4.078451
319.73050886441916,41.040499965489865,6.074892,0.4372897
331.2362582743688,47.234713453894415,6.497068,1.2924619
351.4003714641197,52.97940360474729,5.6953487,2.5357718
347.8752299648997,52.88679209862183,6.3452907,4.470799
358.59593000622834,57.49936804016163,4.050132,1.4507654
355.47740081571806,57.25993149578781,5.978412,1.1671815
337.47290113803274,52.41670201873227,6.2525673,1.1647186
339.114819165012,58.426088598522604,6.247414,2.3111682
308.4522960339023,41.772361263896755,6.230131,1.169837
306.75991741941476,49.38361485992797,5.6450872,0.44602346
299.9741265716999,52.14986686419233,5.119159,3.5099382
276.92600167765454,59.54928581761057,6.169439,1.1450348
315.8591586385053,50.352121832693534,6.1360087,1.1135006
319.6893254700659,50.06933751905415,6.132192,2.1476316
322.82599145297047,52.195784504889424,6.4338627,1.1285963
306.13492398296387,53.55198385544046,6.474134,0.033892155
315.537588748664,56.66961855487149,6.2875686,-0.13024664
317.95093368918776,59.98658089093289,6.065299,0.18283033
337.2928846512036,58.41520817273959,3.8505998,0.9706149
335.1615133777372,58.40999904397925,6.2105837,1.1155205
339.66271762184084,63.58438561837723,5.162956,0.12702036
337.0813007415497,64.08501496689826,5.9974713,1.2354565
330.9498703431263,64.6283669591411,4.3197494,0.46385193
354.8379071218525,74.00262970902597,5.752431,1.0492501
293.29198194570836,60.15871422554858,5.689947,1.7899709
305.33962477814043,63.43177198426275,6.2092476,1.9458542
317.38189524895535,68.49069786975204,4.64416,5.669257
311.8886154140123,80.55209460631015,5.026581,1.3099694
7.058571083754358,-29.040382395353625,6.457604,1.2287207
5.380160576637315,-28.981791292687635,4.9200583,1.1451263
2.893445075101943,-27.7996623376141,4.986435,1.4885483
358.17028128607774,-24.985110869743092,6.3601193,1.4522939
13.169449814459528,-24.005690655603203,5.0670624,1.4463425
6.811436727025619,-25.5472466317879,5.726869,1.155436
2.139642121089229,-17.578364695103318,5.32114,2.060431
12.357219476591224,-13.561735412506614,5.17749,1.4758782
10.958700435492476,-12.012720671703747,5.70932,1.2486911
345.9090232016921,-26.813270716836474,6.013142,2.1207309
356.05046034296106,-18.27695873545424,5.2236905,-0.07617426
355.44092680677056,-17.816528929503807,4.6048746,0.9797168
0.9350673848393924,-17.336031385276243,4.5165873,-0.015861988
3.6691614711461873,-14.805421143341647,6.347146,1.2011623
354.4149924490531,-13.060123674107357,5.3765326,1.1928172
353.0528298944928,-11.544615384278536,5.9375978,1.9408092
357.5619937520699,-9.973790317697807,5.618897,1.2789369
27.865310207287475,-10.335213090796154,3.4277625,1.3258708
21.468464207532914,-3.9275037743909578,6.080184,1.4592886
19.15075342521739,-2.5006521246476354,5.280871,1.1520648
342.1260193936463,-10.555441093448017,6.134507,0.38633633
343.83835736328456,-5.689693765927449,6.4472065,2.00838
327.64803378506497,-8.982746350847675,6.1605654,1.3907337
336.02880931601555,-4.837057591753135,6.417654,-0.0391469
351.68182504069233,2.4784518971621896,6.4219093,1.2418156
324.43847284374436,-7.854310194669084,4.641373,0.250216
327.89049198831594,0.7704752562639074,6.3693843,1.0772161
321.2152858566145,-3.3985773222421685,6.3159027,0.43144512
316.63929361483986,-0.10500446299511347,6.3480363,1.7107296
6.551492767246445,-43.67968625508389,3.9185052,0.26240516
2.983042955134016,-42.17233453093016,6.2607827,1.1794934
21.168468052587226,-34.13976421003173,6.4451795,1.1453056
26.239731497957063,-28.726884200088325,6.124684,2.1296177
44.34952158451031,-23.862328235374992,5.399037,0.31152773
31.19460817508321,-17.287583154732143,6.3270955,2.5266109
38.0214809025442,-15.245178454511375,4.5949807,0.6373739
343.98714540662513,-32.53947887896725,3.9415772,1.144283
320.9831736394564,-25.202587660028865,6.1635323,1.2731962
319.4887685316415,-17.985142924587112,5.366864,-0.13980436
317.3546149532661,-16.61571676464547,6.121296,1.7496305
315.748475816223,-0.9247389136077168,6.4759274,-0.12063789
12.826452769649837,3.3847224022104654,6.1078095,1.192018
26.14971747812327,3.223659945821022,6.0897818,1.8388672
30.73991944698985,11.018755604382516,6.114412,1.4577007
14.957123790787932,6.483203931533456,5.23396,2.2776737
6.424811669359736,7.690927713520585,6.365235,1.452837
4.571711848549488,11.206091514979105,5.79928,1.1690898
1.4250386163348494,13.396241805911085,5.311919,1.0645795
8.730340983552102,13.370902909552775,6.0754642,1.2868748
16.424058729328,21.465376943850558,5.548961,-0.05879736
17.863600155794938,21.03460379402876,4.3905344,1.1629329
9.981682169159237,21.43837170198038,5.113717,1.2878833
13.742732461992794,23.628138931773037,5.7625556,1.1443229
14.185726750381171,26.340020441695422,6.312458,2.987969
346.19050678740496,15.205082982106333,2.5036576,0.47082543
0.09980482980021288,26.917873329953295,6.3143516,0.6743388
5.598425346706829,35.536328273157096,6.346617,1.8840046
2.1699453717805284,36.6265722149604,6.0823317,0.67508745
98.72601163755714,-30.091999947463897,6.2406864,1.9292264
95.85722368956408,-26.379595263853123,6.427462,2.0119762
84.04302569458731,-28.70802701932288,6.2404914,0.20999956
91.43981189014927,-24.19562687012799,4.4638066,3.8559449
93.43849957760986,-23.861442821791584,6.1939135,0.8696642
89.14356166374692,-23.215180631582257,6.0745955,1.2248621
105.4149719280448,-23.501412507388167,6.052242,1.8989773
95.14638968036425,-23.638260075769374,6.172422,1.2858887
94.74571724569302,-20.925590465756475,5.753567,-0.20202589
76.36538394458108,-22.371367602513757,2.6534927,1.5497768
86.11823173613037,-20.126407478840715,6.2134695,0.7237625
79.04399433518401,-11.352526728465874,6.2663727,0.9016733
86.78247272374689,-16.238123972695714,5.941655,1.0463481
97.84623639671285,-12.392090908529328,4.7773094,1.3948712
96.49513578849448,-7.895009216541165,6.3818827,0.2118926
85.72466916564541,-6.795889071399893,5.9707565,0.58790636
82.8370596509863,-6.708380126108969,6.1882863,-0.25848675
110.58183114232335,-16.31122555783012,6.4869037,1.5790019
112.34024753989097,-14.999676107673624,6.2321787,0.7085614
114.41163939153654,-14.440756905180775,6.4916687,0.071115494
67.85762784543707,-13.644411385964505,6.2494774,0.10071707
83.51682784848883,-1.4703826160384472,5.30662,1.7814264
66.61299820607168,-0.5112941407712299,6.441832,1.9723053
89.65637370863516,-44.03451467162216,5.5454755,1.1860733
86.87279705892405,-41.59024927247643,5.692072,2.5643644
84.68128109200116,-40.7072423766139,5.7887163,-0.095023155
77.06139199358527,-35.718285335505435,6.214132,1.2277641
58.59639024791886,-40.35697414896975,5.5000987,0.8299489
74.83019562204422,-32.23904473933564,6.304904,1.4419012
70.7885626742548,-30.76586152613707,5.1771407,1.5803375
71.6072642460925,-28.087368046937517,6.151701,0.24824047
56.98363469226377,-30.16891124545046,5.2567034,1.1602316
61.40698947382562,-27.651389316608103,5.5173173,0.4673705
48.256199111427314,-35.94365926133104,6.2732778,-0.08439922
46.96220579972988,-27.83123302278803,6.155112,0.21673441
53.4471968241054,-21.633007479525386,4.2564692,-0.122627735
52.66926272786706,-9.730072945184927,6.4409494,1.4557896
48.88237313980554,-8.770148525093832,6.277763,1.3170943
45.48402565470837,-9.9614235256187,5.5481763,1.2231965
46.06912286531639,-7.6007763478364785,5.2090397,0.28028107
115.92869615850388,-38.201812640117865,6.4015627,-0.17352724
116.31367447237092,-37.96856044058731,2.875049,1.8465354
91.67080735352361,-42.29879918420292,6.1175203,0.31235313
91.97018673108718,-42.15411654871375,5.496088,-0.0028438568
96.37502671024002,-35.06434725419786,5.82554,1.4827127
113.49262409215842,-39.90556728983975,6.4358315,1.2857885
114.93244125085924,-38.13922238484456,5.7821903,-0.15868425
109.28559423278779,-37.097444485279574,2.0832374,1.5425804
118.06419139640802,-34.70437853685907,4.940166,0.598721
103.97816997038653,-31.790149740743257,6.3292346,-0.21189928
45.29730527447588,40.796479122043706,6.448997,1.5542188
52.35967815331456,46.937751654716955,6.1776633,0.21105385
57.518182826386294,44.96772963314105,5.4314513,0.9777384
63.724475082644574,48.40925558769521,3.8461115,1.186979
68.35379532322087,43.063916762971104,5.9858947,0.5531516
70.83994223159117,49.97372091624598,5.822247,0.09609318
80.32220635279089,54.25266441313689,6.302989,1.306776
64.17941618940675,53.611799245562445,5.169462,0.10596466
26.110479304091864,46.13955530319338,5.8379326,1.5618148
9.791274289742324,49.35457536595513,4.8154073,1.8268881
14.334142542153868,52.239925850177926,6.4698014,1.795258
9.03480008335226,54.16844144321516,5.055149,-0.11501551
14.165468052948397,59.18085526702047,4.345562,1.149744
15.904173822046792,61.07481337752894,5.841658,0.78515863
43.59469569347487,51.16685590368338,6.250175,1.2324
52.21818892917222,49.848273470267536,5.5509315,-0.0279665
50.886711195561496,58.721946307402504,6.1696978,1.4646034
61.5133542544675,68.6799850011742,5.236513,1.8371916
28.452527139308703,55.59757842416101,6.4237623,0.22037268
28.734889656582343,56.58247595276382,6.4902854,1.3053403
23.851096350123548,63.08194310791683,6.4421053,1.1465802
12.682034097380217,64.247504199429,5.160959,0.8124571
59.15099952383055,74.08008037662243,6.1830106,1.7056665
28.673230575844023,78.19630737181933,6.4034705,1.1753407
9.997910165996863,76.87106291181207,6.4023056,1.3017235
41.94905439572068,81.44816218743921,5.485071,1.3306198
28.92860196552894,81.95890138279506,6.1175413,1.9981174
62.517671040145835,86.6257518352826,5.7400913,0.53635263
142.16657382977394,45.60090611585789,5.1204247,1.1665015
149.4868975070835,45.41415043878618,6.0557003,1.2032557
167.31973547875617,51.37897123000413,5.774587,2.6116147
175.11421906032442,57.97046492568013,6.334782,-0.13580084
91.12134560737313,51.5732010273431,6.3715677,0.24321985
110.71688681783581,55.281255279967354,5.7763724,-0.10697842
134.20733689486661,45.63144773394924,5.405166,1.2808743
139.3800125856838,46.81728289184522,5.948019,0.07489538
134.7989643318015,48.040871471105525,3.120973,0.50758815
136.00163971472082,54.28389394760479,5.731674,0.044647217
148.57357652327033,59.92029461398809,6.3551755,1.5863075
154.5075028864021,65.1083123557767,5.7209015,0.21495676
165.27307437826232,63.42088240976225,6.351763,0.21019554
162.36986030855522,63.81007899445053,5.9891815,1.4993715
124.24204232003603,59.18930994266156,6.1667027,1.4511242
113.00909764721386,61.757257055572566,6.4232492,1.1524639
125.16805441730764,72.4071206115551,5.384897,1.7771292
138.8406800818951,84.18107811658375,6.2246795,0.45438004
268.0039764520408,46.64305900038727,6.0958595,1.2011085
242.19224169754472,44.935069860399565,4.1901174,-0.034279823
230.17392434771048,44.433920701081526,6.0592465,0.4985938
249.04659565469893,46.61334236624452,5.56857,1.1491065
193.3334115251775,46.65635706826683,6.1696115,2.7504625
208.33404488599803,52.322986316881455,5.53982,2.7194963
227.08137886563003,50.05485663745658,6.059183,1.1879916
232.73120015328175,64.20903696982595,5.4821506,1.1530509
187.52704098892693,69.20088011314691,4.034973,2.333643
229.34398144276804,74.04528816308324,6.3956738,1.1883821
242.70632973891884,75.8776197411546,5.4570007,-0.11383438
316.8904074360961,15.658401358326369,5.988451,1.1959705
329.7490751817475,19.020154341441042,6.248323,1.1394424
321.44315635243146,15.61762345154227,6.188698,1.7873015
320.52216241512485,19.804789713946604,3.7720094,1.2937248
315.7702625880112,38.65738705552266,5.850463,1.1390209
315.5873365171634,39.50903324163049,5.934489,1.6470051
359.6935955893995,46.41318102058673,6.4866104,-0.023648739
358.8407010155139,48.63820637743693,5.7219734,4.5160823
355.77128427760056,51.93931284566012,6.188409,1.1371684
331.5512585248481,45.248658667051025,6.172909,0.110682964
319.1234093687202,42.25172523957307,5.8567567,1.3838062
323.3245040308007,45.853998633416026,5.563503,1.9376068
359.3898201920513,60.02358671607706,6.438105,0.096366405
339.34303203886293,51.54466029252701,4.5664697,0.37556362
342.1996621392144,54.41488447372043,6.1122346,-0.09257603
338.96674775750535,56.07056714503258,6.358685,0.15140057
354.70457834264533,62.13494169178517,6.403933,0.90363264
307.21077387176155,39.98175810889261,6.333458,4.0759506
305.51275109199486,41.132115823668016,6.0843515,1.2313895
308.47861513356236,46.69387431521622,5.739681,-0.1629467
304.9835026433338,46.83733940092392,6.447167,-0.06484318
311.83655411262504,45.57983482966428,5.689029,1.9858656
